id|accountid|type|ownerid|deal_license_activation_start_date__c|deal_license_activation_end_date__c|closedate|createddate|opportunity_stage_status__c|leadsource_category__c|deal_total_non_recurring__c|deal_total_recurring__c|currencyisocode|LeadSource|Deal_use_case__c|name
00609000002JYtWAAW|00109000005fwfSAAQ|Renew|00509000000WaP5AAK|2021-12-01|2022-11-30|2021-12-01|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Synergized regional infrastructure
00609000002JYrfAAG|00109000005futzAAA|Renew|00509000000V8dcAAC|2021-12-31|2022-12-30|2021-12-31|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Polarized encompassing utilization
00609000002J50EAAS|00109000005fv1NAAQ|Renew|00509000000V8dSAAS|2021-12-02|2022-12-01|2021-12-02|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Self-enabling 24/7 task-force
00609000002J50bAAC|00109000005fuWSAAY|Renew|00509000003zITvAAM|2021-12-20|2022-12-19|2021-12-20|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Vision-oriented holistic complexity
00609000002JYrzAAG|00109000005fx2hAAA|Renew|00509000000V8drAAC|2021-12-31|2022-12-30|2021-12-31|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Horizontal tertiary system engine
00609000002J4x8AAC|00109000005fsegAAA|Renew|00509000000V8drAAC|2021-12-17|2022-12-16|2021-12-17|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Triple-buffered 24hour support
00609000002J4yWAAS|00109000005ftYOAAY|Renew|00509000000V8dhAAC|2021-12-10|2022-12-09|2021-12-10|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Team-oriented bandwidth-monitored database
00609000002JYqSAAW|00109000005g2WqAAI|Renew|00509000000WaKkAAK|2021-12-01|2022-11-30|2021-12-01|2021-02-17|Open|Marketing|0.0|0.0|EUR| |Embedded Analytics for Software Companies|Quality-focused zero tolerance neural-net
00609000002J4zFAAS|00109000005fs6MAAQ|Renew|00509000000V8dmAAC|2021-12-14|2022-12-13|2021-12-14|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |De-engineered disintermediate core
00609000002JDQaAAO|00109000005fyCOAAY|Renew|00509000000WaPtAAK|2021-12-01|2022-11-30|2021-12-01|2021-02-02|Open|Marketing|0.0|0.0|EUR| |Embedded Analytics for Software Companies|Virtual background conglomeration
00609000002JYqhAAG|00109000005fsymAAA|Renew|00509000000WaKkAAK|2022-01-18|2023-01-17|2022-01-18|2021-02-17|Open|Marketing|0.0|0.0|EUR| |Embedded Analytics for Software Companies|Multi-tiered asynchronous time-frame
00609000002J4ycAAC|00109000005ftJ6AAI|Renew|00509000000V8dhAAC|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Configurable empowering model
00609000002J511AAC|00109000005fsrgAAA|Renew|00509000000V8dSAAS|2022-01-04|2023-01-03|2022-01-04|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Operative multi-tasking migration
00609000002J50kAAC|00109000005fsktAAA|Renew|00509000000V8drAAC|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Robust mobile benchmark
00609000002JYrpAAG|00109000005fuW0AAI|Renew|00509000000V8dhAAC|2022-01-01|2022-12-31|2024-01-01|2021-02-17|Open|Marketing|0.0|46003.490000000005|EUR| | |Focused solution-oriented Graphic Interface
00609000002J50RAAS|00109000005ftxeAAA|Renew|00509000000V8dXAAS|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Team-oriented tangible encryption
00609000002JYpKAAW|00109000005fuPMAAY|Renew|00509000000V8dhAAC|2022-01-01|2022-12-31|2022-01-01|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Switchable attitude-oriented encryption
00609000002J4yaAAC|00109000005frzjAAA|Renew|00509000003zITvAAM|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| |Embedded Analytics for Software Companies|Diverse 24hour approach
00609000002JYpyAAG|00109000005g1ziAAA|Renew|00509000000WaKkAAK|2022-01-04|2023-01-03|2022-01-04|2021-02-17|Open|Marketing|0.0|0.0|EUR| |Embedded Analytics for Software Companies|Ergonomic radical monitoring
00609000002J4x3AAC|00109000005fsPJAAY|Renew|00509000000WaKkAAK|2022-01-04|2023-01-03|2022-01-04|2021-01-26|Open|Marketing|0.0|0.0|EUR| |Embedded Analytics for Software Companies|Function-based directional framework
00609000002J4z9AAC|00109000005fsnpAAA|Renew|00509000000V8dcAAC|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Reduced zero administration capability
00609000002J4yuAAC|00109000005ftGKAAY|Renew|00509000000V8dcAAC|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Stand-alone cohesive adapter
00609000002JYq3AAG|00109000005fs3PAAQ|Renew|00509000000V8dSAAS|2022-01-30|2023-01-29|2022-01-30|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Ameliorated didactic product
00609000002JYtlAAG|00109000005fsnpAAA|Renew|00509000000V8dcAAC|2022-01-01|2022-01-01|2022-01-01|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Persevering 3rdgeneration instruction set
00609000002J4zLAAS|00109000005frwLAAQ|Renew|00509000000V8dmAAC|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Synergized fault-tolerant software
00609000002J4zEAAS|00109000005fsnpAAA|Renew|00509000000V8dcAAC|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Down-sized zero administration concept
00609000002J4ywAAC|00109000005ftjPAAQ|Renew|00509000000V8dSAAS|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Streamlined secondary open system
00609000002J4zIAAS|00109000005fvDMAAY|Renew|00509000000V8dXAAS|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Reactive 24hour algorithm
00609000002J51jAAC|00109000005fxDpAAI|Renew|00509000000V8drAAC|2022-01-15|2023-01-14|2022-01-15|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Proactive bottom-line model
00609000002J4x4AAC|00109000005fsrgAAA|Renew|00509000000V8drAAC|2022-01-04|2023-01-03|2022-01-04|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Robust needs-based algorithm
00609000002J4zGAAS|00109000005ftjDAAQ|Renew|00509000000V8dmAAC|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Multi-layered coherent alliance
00609000002J50HAAS|00109000005furmAAA|Renew|00509000000V8dXAAS|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Object-based eco-centric support
00609000006saAEAAY|00109000005fttbAAA|Renew|00509000000V8dcAAC|2022-01-01|2022-12-31|2022-01-01|2021-03-11|Open|Marketing|0.0|20058.75|EUR| | |De-engineered client-server extranet
00609000002J4zAAAS|00109000005ft8jAAA|Renew|00509000000V8dSAAS|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Universal global conglomeration
00609000002JYrQAAW|00109000005fznBAAQ|Renew|00509000000V8dhAAC|2022-01-01|2022-12-31|2022-01-01|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Polarized uniform service-desk
00609000002J4yYAAS|00109000005fspvAAA|Renew|00509000000V8dmAAC|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Networked eco-centric contingency
00609000002J50MAAS|00109000005ftj0AAA|Renew|00509000000V8dXAAS|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Function-based even-keeled encoding
00609000002J4z8AAC|00109000005fuDKAAY|Renew|00509000000V8drAAC|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Re-engineered object-oriented hardware
00609000002JYpZAAW|00109000005fxXIAAY|Renew|00509000000WaP5AAK|2022-01-01|2022-12-31|2022-01-01|2021-02-17|Open|Marketing|0.0|0.0|EUR| |Embedded Analytics for Software Companies|Ergonomic mobile collaboration
00609000002J516AAC|00109000005frveAAA|Renew|00509000000V8dIAAS|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Progressive exuding process improvement
00609000002J50rAAC|00109000005fu8YAAQ|Renew|00509000000V8dSAAS|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Cross-group empowering artificial intelligence
00609000007UZpiAAG|00109000005fw2pAAA|Renew|00509000000WaNTAA0|2022-01-29|2023-01-28|2022-01-29|2021-03-27|Open|Marketing|0.0|4522.3|EUR| | |Business-focused incremental focus group
00609000002JYsnAAG|00109000005fuz6AAA|Renew|00509000000WaP5AAK|2022-01-01|2022-12-31|2022-01-01|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Up-sized modular approach
00609000002J4zUAAS|00109000005fsqmAAA|Renew|00509000000V8dmAAC|2022-01-01|2022-12-31|2022-01-01|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Down-sized asynchronous database
00609000002JYWWAA4|00109000005fv9SAAQ|Renew|00509000003zITvAAM|2022-02-01|2023-01-31|2022-02-01|2021-02-17|Open|Marketing|0.0|42717.01|EUR| | |User-centric user-facing throughput
00609000007UXOyAAO|00109000005fy34AAA|Renew|00509000000V8drAAC|2022-02-01|2025-01-31|2022-02-01|2021-03-24|Open|Marketing|0.0|136016.62|EUR| | |Virtual national paradigm
00609000002JYpQAAW|00109000005fsm9AAA|Renew|00509000000V8dXAAS|2022-02-01|2023-01-31|2022-02-01|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Optimized even-keeled circuit
00609000007UYGSAA4|00109000005ftCWAAY|Renew|00509000000V8dSAAS|2022-02-01|2023-01-31|2022-02-01|2021-03-25|Open|Marketing|0.0|22707.75|EUR| | |Re-engineered content-based core
00609000002JYpoAAG|00109000005ftJeAAI|Renew|00509000000V8eCAAS|2022-02-01|2024-01-31|2022-02-01|2021-02-17|Open|Marketing|0.0|0.0|USD| | |Multi-lateral context-sensitive frame
00609000002JhCCAA0|00109000005gCdZAAU|Renew|00509000000V8fOAAS|2022-02-26|2023-02-25|2022-02-26|2021-03-01|Open|Sales Generated|0.0|16723.81|EUR|Sales Generated Lead - by AE/AM| |Adaptive leadingedge approach
00609000006sfZvAAI|00109000005g2kHAAQ|Renew|00509000000V8fOAAS|2022-03-14|2023-03-13|2022-03-14|2021-03-18|Open|Marketing|0.0|378.44|EUR| | |Ameliorated contextually-based definition
00609000007UZjxAAG|00109000005g2MvAAI|Renew|00509000000V8fOAAS|2022-03-23|2023-03-22|2022-03-23|2021-03-26|Open|Marketing|0.0|16018.91|USD| | |Face-to-face grid-enabled matrices
00609000007UWmfAAG|0010900000BxTkoAAF|Renew|00509000000V8fOAAS|2022-03-23|2023-03-22|2022-03-23|2021-03-23|Open|Marketing|0.0|17298.52|EUR| | |Public-key interactive product
00609000007UZpjAAG|00109000005fskPAAQ|Renew|00509000000WaNTAA0|2022-03-06|2023-03-05|2022-03-06|2021-03-27|Open|Marketing|0.0|32004.809999999998|EUR| | |Intuitive modular alliance
00609000007UWn4AAG|00109000005frxtAAA|Renew|00509000000V8dmAAC|2022-03-01|2023-02-28|2022-03-01|2021-03-23|Open|Marketing|0.0|55317.25|EUR| | |Persevering encompassing instruction set
00609000002JYpeAAG|00109000005g0CFAAY|Renew|00509000000WaM6AAK|2022-03-01|2023-02-28|2022-03-01|2021-02-17|Open|Marketing|0.0|0.0|EUR| |Embedded Analytics for Software Companies|Diverse asynchronous attitude
00609000007UaKfAAK|00109000005ftOVAAY|Renew|00509000000V8dSAAS|2022-03-15|2025-03-14|2022-03-15|2021-03-29|Open|Marketing|0.0|46789.52|EUR| | |Reduced object-oriented conglomeration
00609000007UX7bAAG|00109000005fuBNAAY|Renew|00509000000V8dmAAC|2022-03-01|2023-02-28|2022-03-01|2021-03-23|Open|Marketing|0.0|13586.970000000001|EUR| | |Profound contextually-based service-desk
00609000002JkR3AAK|00109000005gwlFAAQ|Renew|00509000000V8fOAAS|2022-03-01|2023-02-28|2022-03-01|2021-03-03|Open|Marketing|0.0|16250.9|USD| | |Multi-channeled analyzing middleware
00609000002JjdnAAC|00109000005gL8bAAE|Renew|00509000000WaPtAAK|2022-03-01|2023-02-28|2022-03-01|2021-03-02|Open|Marketing|0.0|157758.66|USD| | |Proactive radical utilization
00609000007UZ1kAAG|00109000005ft4AAAQ|Renew|00509000000WaKkAAK|2022-03-10|2025-03-09|2022-03-10|2021-03-26|Open|Marketing|0.0|403455.31|EUR| | |Reactive encompassing customer loyalty
00609000002JfjoAAC|00109000005fv7tAAA|Renew|00509000000V8fOAAS|2022-03-01|2023-02-28|2022-03-01|2021-02-26|Open|Marketing|0.0|95436.51999999999|EUR| | |Managed client-server hub
00609000007UbSDAA0|00109000005fvDXAAY|Renew|00509000000V8drAAC|2022-03-25|2025-03-24|2022-03-25|2021-03-30|Open|Marketing|0.0|416475.66000000003|EUR| | |Monitored bottom-line core
00609000007UXDUAA4|00109000005ftzjAAA|Renew|00509000000V8dmAAC|2022-03-16|2023-03-15|2022-03-16|2021-03-24|Open|Marketing|0.0|8943.56|EUR| | |Re-contextualized grid-enabled alliance
00609000007UhMpAAK|0010900000Bxn2cAAB|Renew|00509000000V8fOAAS|2022-04-08|2023-04-07|2022-04-08|2021-04-06|Open|Marketing|0.0|60074.29|USD| | |Managed executive ability
00609000007UZjnAAG|00109000005fruHAAQ|Renew|00509000000V8fOAAS|2022-04-16|2023-04-15|2022-04-16|2021-03-26|Open|Marketing|0.0|152447.41|EUR| | |Upgradable human-resource knowledgebase
00609000007UZpYAAW|00109000005fwTeAAI|Renew|00509000000WaP5AAK|2022-04-01|2023-03-31|2022-04-01|2021-03-27|Open|Marketing|0.0|55370.93|EUR| | |Fully-configurable analyzing challenge
00609000007UaUAAA0|00109000005fx7LAAQ|Renew|00509000000V8fOAAS|2022-04-01|2023-03-31|2022-04-01|2021-03-29|Open|Marketing|0.0|123613.76999999999|EUR| | |Integrated object-oriented task-force
00609000007UnsGAAS|00109000005fv7SAAQ|Renew|00509000000V8fOAAS|2022-04-12|2025-04-11|2022-04-12|2021-04-12|Open|Marketing|0.0|67706.09|EUR| | |Assimilated 5thgeneration software
00609000007UfABAA0|00109000005fsJDAAY|Renew|00509000000V8fOAAS|2022-04-30|2025-04-29|2022-04-30|2021-04-02|Open|Marketing|0.0|107292.62|EUR| | |Pre-emptive coherent software
00609000007UmmgAAC|00109000005fs1JAAQ|Renew|00509000000WaNTAA0|2022-05-18|2023-05-17|2022-05-18|2021-04-12|Open|Marketing|0.0|7265.61|EUR| | |Expanded object-oriented functionalities
00609000007UecnAAC|00109000005fsVBAAY|Renew|00509000000V8fOAAS|2022-05-01|2023-04-30|2022-05-01|2021-04-01|Open|Marketing|0.0|48419.270000000004|EUR| | |Switchable transitional data-warehouse
00609000007UmmqAAC|00109000005fs2oAAA|Renew|00509000000WaNTAA0|2022-05-04|2023-05-03|2022-05-04|2021-04-12|Open|Marketing|0.0|18955.09|EUR| | |Re-engineered well-modulated Local Area Network
00609000007UmmvAAC|00109000005fx3HAAQ|Renew|00509000000WaNTAA0|2022-05-11|2023-05-10|2022-05-11|2021-04-12|Open|Marketing|0.0|9538.43|EUR| | |Team-oriented full-range archive
00609000007UZpdAAG|00109000005fucKAAQ|Renew|00509000000V8dXAAS|2022-05-01|2023-04-30|2022-05-01|2021-03-27|Open|Marketing|0.0|44861.38|EUR| | |Balanced 4thgeneration neural-net
00609000007UZcRAAW|0010900000BwdotAAB|Renew|00509000000V8fOAAS|2022-05-01|2023-04-30|2022-05-01|2021-03-26|Open|Marketing|0.0|8738.810000000001|EUR| | |Multi-channeled value-added productivity
00609000007UmmhAAC|00109000005frzbAAA|Renew|00509000000WaNTAA0|2022-06-15|2023-06-14|2022-06-15|2021-04-12|Open|Marketing|0.0|45874.44|EUR| | |Organic scalable policy
00609000007UphmAAC|00109000005fxilAAA|Renew|00509000000WaP5AAK|2022-06-01|2023-05-31|2022-06-01|2021-04-15|Open|Marketing|0.0|17740.3|EUR| | |Advanced clear-thinking help-desk
00609000007UmmlAAC|00109000005g01pAAA|Renew|00509000000V8dSAAS|2022-06-02|2023-06-01|2022-06-02|2021-04-12|Open|Marketing|0.0|11837.96|EUR| | |Quality-focused fresh-thinking adapter
00609000002JYrLAAW|00109000005ftAfAAI|Renew|00509000000V8dmAAC|2022-07-01|2022-07-01|2022-07-01|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Fundamental composite utilization
00609000002J4z0AAC|00109000005frxUAAQ|Renew|00509000000V8dcAAC|2022-08-01|2023-07-31|2021-08-01|2021-01-26|Open|Marketing|0.0|378492.36|EUR| | |Compatible interactive paradigm
00609000002JYqNAAW|00109000005g1WkAAI|Renew|00509000000WaKkAAK|2023-01-04|2025-01-03|2023-01-04|2021-02-17|Open|Marketing|0.0|0.0|EUR| |Embedded Analytics for Software Companies|Persevering upward-trending support
00609000007UXzAAAW|00109000005fuW0AAI|Renew|00509000000WaKUAA0|2023-01-01|2023-12-31|2021-01-01|2021-03-24|Open|Marketing|0.0|41224.14|EUR| | |Proactive responsive protocol
00609000002JYtvAAG|00109000005frwLAAQ|Renew|00509000000V8dmAAC|2023-01-01|2023-12-31|2023-01-01|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Cross-group analyzing product
00609000006scMiAAI|00109000009mxAsAAI|Renew|00509000000V8fOAAS|2023-03-15|2025-03-14|2023-03-15|2021-03-15|Open|Marketing|0.0|32480.61|USD| | |Inverse context-sensitive application
00609000002JYu5AAG|00109000005fvDXAAY|Renew|00509000000V8drAAC|2023-03-25|2024-03-24|2023-03-25|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Business-focused discrete standardization
00609000002JYu0AAG|00109000005fvDXAAY|Renew|00509000000V8drAAC|2023-03-27|2024-03-26|2023-03-27|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Public-key non-volatile instruction set
00609000002JYtqAAG|00109000005frusAAA|Renew|00509000000WaNTAA0|2023-04-30|2024-04-29|2023-04-30|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Public-key content-based utilization
00609000002JfRaAAK|00109000005g2esAAA|Renew|00509000000V8eVAAS|2023-04-01|2025-03-31|2023-04-01|2021-02-25|Open|Marketing|0.0|99307.04000000001|USD| | |Multi-lateral bi-directional artificial intelligence
00609000002J50fAAC|00109000005fzc2AAA|Renew|00509000000V8dIAAS|2023-11-16|2026-11-15|2023-11-16|2021-01-26|Open|Marketing|0.0|0.0|EUR| | |Sharable actuating service-desk
00609000002JYs5AAG|00109000005fshdAAA|Renew|00509000000V8dmAAC|2023-11-20|2024-11-19|2023-11-20|2021-02-17|Open|Marketing|0.0|0.0|EUR| | |Networked logistical support
00609000002JDQLAA4|00109000005g1j9AAA|Renew|00509000000WaPtAAK|2023-12-11|2026-12-10|2023-12-10|2021-02-02|Open|Marketing|0.0|0.0|EUR| | |Distributed encompassing open architecture
00609000007UbbtAAC|00109000005g2NBAAY|Renew|00509000000V8eVAAS|2024-04-01|2027-03-31|2024-04-01|2021-03-30|Open|Marketing|0.0|185888.73|USD| | |Multi-tiered 4thgeneration analyzer
00609000007UaUKAA0|00109000009mm01AAA|Renew|00509000000V8fOAAS|2024-05-01|2027-04-30|2024-05-01|2021-03-29|Open|Marketing|0.0|123876.56|EUR| | |Implemented content-based access
00609000006saqvAAA|0010900000BwwwMAAR|New Business|00509000000V8e1AAC| | |2021-05-15|2021-03-12|Open|Marketing|0.0|0.0|EUR|Outsourcing - Telemarketing|Manufacturing & Supply Chain Management|Organized upward-trending website
00609000007UYqnAAG|0010900000BxoYvAAJ|New Business|00509000002DYLzAAO| | |2021-06-15|2021-03-25|Open|Marketing|0.0|0.0|USD|Content syndication|Embedded Analytics for Software Companies|Adaptive clear-thinking functionalities
00609000002JdwTAAS|00109000009miTKAAY|New Business|00509000002DYLzAAO| | |2021-07-31|2021-02-24|Open|Marketing|0.0|0.0|USD|SEO - Organic|Embedded Analytics for Software Companies|Networked fault-tolerant superstructure
00609000007UcwaAAC|0010900000EJF4JAAX|New Business|00509000002DYM4AAO| | |2021-04-30|2021-03-31|Open|Marketing|0.0|0.0|EUR|Direct traffic|Embedded Analytics for Software Companies|Reduced empowering array
00609000007UbV8AAK|0010900000EA8iQAAT|New Business|00509000003wRtxAAE| | |2021-10-21|2021-03-30|Open|SDR Generated|0.0|0.0|EUR|Sales Generated Lead - by SDR|No specific Use Case yet|Extended methodical migration
00609000002JbD4AAK|00109000005fsqrAAA|New Business|00509000000V8dwAAC| | |2021-03-10|2021-02-18|Lost|Marketing|0.0|0.0|EUR|Google - Ads - Search|No specific Use Case yet|Grass-roots non-volatile product
00609000007UlubAAC|0010900000ELiguAAD|New Business|00509000003zIYXAA2| | |2021-06-30|2021-04-09|Open|Marketing|0.0|0.0|USD|Outsourcing - Outreach, Affiliates|Embedded Analytics for Software Companies|Self-enabling upward-trending policy
00609000002Jf2iAAC|00109000009mzHMAAY|New Business|00509000000V8eGAAS| | |2021-09-01|2021-02-25|Open|Marketing|0.0|0.0|EUR|Cold Outreach - Database we buy|Banking Monitoring|Quality-focused mobile secured line
00609000007UWmlAAG|0010900000BxVCSAA3|New Business|00509000003zIYXAA2| | |2021-04-14|2021-03-23|Lost|Marketing|0.0|0.0|USD|Direct traffic|Embedded Analytics for Software Companies|User-centric object-oriented orchestration
00609000002JMZiAAO|00109000005gvZPAAY|New Business|00509000000V8eGAAS| | |2021-06-30|2021-02-04|Open|Marketing|0.0|0.0|EUR|Referral - Founders & Toucan's Network|Banking Monitoring|Innovative global hardware
00609000006sbdoAAA|00109000005fsuNAAQ|New Business|00509000000V8eGAAS| | |2021-06-30|2021-03-15|Open|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Grass-roots multi-state Graphic Interface
00609000002J9hPAAS|00109000005gW6tAAE|New Business|00509000000V8eBAAS| | |2021-06-30|2021-01-29|Open|Marketing|0.0|0.0|EUR|Content, Events & webinar - Tradeshow, Club, Sponsorship|Embedded Analytics for Software Companies|Intuitive impactful hub
00609000002JegcAAC|00109000005fv7tAAA|Upsell|00509000002DYMOAA4| | |2021-08-31|2021-02-25|Open|Marketing|0.0|0.0|EUR| | |Expanded holistic complexity
00609000002JeOOAA0|00109000005fs2sAAA|New Business|00509000000V8dwAAC| | |2021-03-23|2021-02-24|Lost|Marketing|0.0|0.0|EUR|SEO - Organic|Native on Snowflake|Centralized didactic focus group
00609000002J37EAAS|00109000005fuQNAAY|New Business|00509000002DYLzAAO| | |2021-05-15|2021-01-21|Open|Marketing|0.0|0.0|USD| |Embedded Analytics for Software Companies|Automated disintermediate challenge
00609000006sc5RAAQ|0010900000Bx0RhAAJ|New Business|00509000000V8dTAAS| | |2021-05-31|2021-03-15|Open|Partner Sourced|0.0|0.0|EUR|Partner Sourced - Alliances|Comex Dashboard|Team-oriented upward-trending archive
00609000002J0boAAC|00109000005g2W1AAI|New Business|00509000002DYLzAAO| | |2021-08-31|2021-01-19|Open|Marketing|0.0|0.0|USD| | |Profound grid-enabled parallelism
00609000006sb5EAAQ|0010900000BwxcKAAR|New Business|00509000002DYLzAAO| | |2021-04-15|2021-03-12|Lost|Marketing|0.0|0.0|USD|SEO - Organic|No specific Use Case yet|Automated foreground access
