id|accountid|type|ownerid|deal_license_activation_start_date__c|deal_license_activation_end_date__c|closedate|createddate|opportunity_stage_status__c|leadsource_category__c|deal_total_non_recurring__c|deal_total_recurring__c|currencyisocode|LeadSource|Deal_use_case__c|name
00609000007VfpfAAC|00109000005g1dpAAA|Renew|00509000000WaNTAA0|2021-01-01|2021-12-31|2021-01-01|2021-06-15|Lost|Alliances|0.0|26545.84|EUR|Partner Sourced - Alliances|No specific Use Case yet|Function-based dynamic approach
00609000007VgByAAK|00109000005fuk0AAA|Renew|00509000000WaNTAA0|2021-01-01|2021-12-31|2021-01-01|2021-06-15|Won|Alliances|0.0|7534.22|EUR|Partner Sourced - Alliances|No specific Use Case yet|Enterprise-wide attitude-oriented Graphic Interface
00609000002IuFEAA0|00109000005frzjAAA|Renew|00509000003zITvAAM|2021-01-01|2021-12-31|2021-01-01|2020-12-11|Lost|Sales/CSM|0.0|137503.07|EUR|Sales Generated Lead - AE, CSM, SDR|Embedded Analytics for Software Companies|Persevering tangible toolset
00609000002IunXAAS|00109000005furmAAA|Renew|00509000003zITvAAM|2021-01-01|2021-06-30|2021-01-01|2020-12-11|Won|Marketing|0.0|24839.120000000003|EUR|Do not use - Marketing before 2021| |Managed asymmetric architecture
00609000007UfD6AAK|00109000005fsFJAAY|Renew|00509000000V8dIAAS|2021-01-01|2021-12-31|2021-01-01|2021-04-02|Won|Alliances|0.0|30118.07|EUR|Partner Sourced - Alliances|Embedded Analytics for Software Companies|Vision-oriented directional budgetary management
00609000002IvN7AAK|00109000005ftj0AAA|Renew|00509000000V8dXAAS|2021-01-01|2021-12-31|2020-02-11|2020-12-11|Won|Sales/CSM|0.0|44639.29|EUR|Sales Generated Lead - AE, CSM, SDR| |Versatile exuding access
00609000002J4yzAAC|00109000005fsmIAAQ|Renew|00509000000V8dSAAS|2021-01-01|2021-12-31|2021-01-01|2021-01-26|Won|Other|0.0|27435.48|EUR| | |Reduced directional open architecture
00609000002IvNlAAK|00109000005ftjRAAQ|Renew|00509000000V8dcAAC|2021-01-01|2021-12-31|2020-01-01|2020-09-24|Won|Marketing|0.0|90292.47|EUR|Do not use - Marketing before 2021| |Re-engineered national complexity
0060900000G6QpdAAF|00109000005fu63AAA|Renew|00509000000WaNTAA0|2021-01-01|2021-12-31|2021-01-01|2021-11-10|Won|Other|0.0|11905.369999999999|EUR| | |Universal homogeneous support
00609000002IvNUAA0|00109000005ftjDAAQ|Renew|00509000000V8dmAAC|2021-01-01|2021-12-31|2021-01-01|2020-01-21|Won|Other|0.0|13119.71|EUR| | |Customer-focused directional info-mediaries
00609000002IugKAAS|00109000005ftxeAAA|Renew|00509000000V8dXAAS|2021-01-01|2021-06-30|2020-12-31|2020-12-11|Won|Marketing|0.0|31715.58|EUR|Do not use - Marketing before 2021| |Object-based background superstructure
00609000002IvGbAAK|00109000005fsqmAAA|Renew|00509000000V8dmAAC|2021-01-01|2021-12-31|2020-12-20|2020-03-31|Won|Marketing|0.0|42542.9|EUR|Do not use - Marketing before 2021| |Total 4thgeneration functionalities
00609000002IuTrAAK|00109000005fsnpAAA|Renew|00509000000V8dcAAC|2021-01-01|2021-12-31|2019-12-20|2020-12-10|Won|Sales/CSM|0.0|46972.479999999996|EUR|Sales Generated Lead - AE, CSM, SDR| |Triple-buffered coherent archive
00609000002IuTsAAK|00109000005fsnpAAA|Renew|00509000000V8dcAAC|2021-01-01|2021-12-31|2019-12-20|2020-12-10|Won|Marketing|0.0|33729.1|EUR|Do not use - Marketing before 2021| |Networked fresh-thinking structure
00609000002IulaAAC|00109000005fuPMAAY|Renew|00509000000V8dhAAC|2021-01-01|2021-12-31|2021-01-01|2020-11-04|Won|Alliances|0.0|39504.36|EUR|Partner Sourced - Alliances|No specific Use Case yet|Up-sized radical hierarchy
00609000002J50DAAS|00109000005fsk7AAA|Renew|00509000000V8dSAAS|2021-01-01|2021-12-31|2021-01-01|2021-01-26|Won|Other|0.0|43013.729999999996|EUR| | |Organic dedicated Local Area Network
00609000002IuHFAA0|00109000005fs3PAAQ|Renew|00509000000V8dSAAS|2021-01-30|2022-01-29|2021-01-30|2020-11-02|Won|Marketing|0.0|81954.38|EUR|Do not use - Marketing before 2021|No specific Use Case yet|Multi-tiered composite frame
00609000002IuoaAAC|00109000005fuz6AAA|Renew|00509000000WaP5AAK|2021-01-01|2021-12-31|2019-12-29|2020-09-24|Won|Marketing|65919.65|0.0|EUR|Do not use - Marketing before 2021| |Visionary scalable Internet solution
00609000007Vg3EAAS|00109000005fsOpAAI|Renew|00509000000WaNTAA0|2021-01-01|2021-12-31|2021-01-01|2021-06-15|Lost|Marketing|6160.41|0.0|EUR|Do not use - Marketing before 2021|No specific Use Case yet|Switchable zero tolerance intranet
00609000002JYtHAAW|00109000005fvICAAY|Renew|00509000000WaNTAA0|2021-02-03|2022-02-02|2021-02-03|2021-02-17|Lost|Alliances|0.0|0.0|EUR|Partner Sourced - Alliances|No specific Use Case yet|Polarized radical capability
00609000002J51oAAC|00109000005fy34AAA|Renew|00509000000V8drAAC|2021-02-01|2022-01-31|2021-02-01|2021-01-26|Won|Other|0.0|25058.52|EUR| |No specific Use Case yet|Upgradable zero administration projection
00609000002IvDnAAK|00109000005fsm9AAA|Renew|00509000000V8dXAAS|2021-02-01|2022-01-31|2020-02-11|2020-10-27|Won|Marketing|0.0|76886.88|EUR|Do not use - Marketing before 2021| |Advanced neutral circuit
00609000002J51zAAC|00109000005ftTtAAI|Renew|00509000000V8drAAC|2021-02-09|2022-02-08|2021-02-09|2021-01-26|Lost|Other|0.0|0.0|EUR| | |Business-focused content-based model
00609000002J50UAAS|00109000005fsqYAAQ|Renew|00509000000V8drAAC|2021-02-01|2022-01-31|2021-02-01|2021-01-26|Lost|Other|102512.38|0.0|EUR| |No specific Use Case yet|Reactive fault-tolerant product
00609000007V9epAAC|00109000005fsnpAAA|Renew|00509000000V8dcAAC|2021-02-25|2022-02-24|2021-02-25|2021-05-06|Won|Other|0.0|80317.70999999999|EUR| |No specific Use Case yet|Persistent 24hour info-mediaries
00609000002J4z6AAC|00109000005ft1rAAA|Renew|00509000000V8drAAC|2021-02-01|2022-01-31|2021-02-01|2021-01-26|Lost|Other|0.0|0.0|EUR| | |Innovative value-added data-warehouse
00609000002J4zKAAS|00109000005fsegAAA|Renew|00509000000V8dXAAS|2021-02-07|2022-02-06|2021-02-07|2021-01-26|Won|Other|0.0|115922.82|EUR| |No specific Use Case yet|Integrated analyzing Internet solution
00609000002J51FAAS|00109000005fsGlAAI|Renew|00509000000V8drAAC|2021-03-17|2022-03-16|2021-03-17|2021-01-26|Lost|Other|0.0|0.0|EUR| | |Stand-alone object-oriented info-mediaries
00609000002JYrkAAG|00109000005frxtAAA|Renew|00509000000V8dmAAC|2021-03-01|2021-05-31|2021-03-01|2021-02-17|Won|Other|0.0|0.0|EUR| |No specific Use Case yet|Cross-group analyzing solution
00609000002J50ZAAS|00109000005fvDXAAY|Renew|00509000000V8drAAC|2021-03-25|2022-03-24|2021-03-25|2021-01-26|Won|Other|0.0|205004.82|EUR| |No specific Use Case yet|User-centric optimal process improvement
00609000007UWwmAAG|00109000005fuBNAAY|Renew|00509000000V8dmAAC|2021-03-01|2022-02-28|2021-03-01|2021-03-23|Won|Other|0.0|38654.5|EUR| |Embedded Analytics for Software Companies|Fundamental actuating forecast
00609000002J51GAAS|00109000005fsncAAA|Renew|00509000000V8drAAC|2021-03-01|2022-02-28|2021-03-01|2021-01-26|Lost|Other|0.0|0.0|EUR| | |Public-key modular archive
00609000002IumGAAS|00109000005fuc2AAA|Renew|00509000000V8fYAAS|2021-03-01|2022-02-28|2021-03-01|2019-08-30|Lost|Other|0.0|19136.98|EUR| |No specific Use Case yet|Proactive non-volatile pricing structure
00609000002JYrVAAW|00109000005ftzjAAA|Renew|00509000000V8dmAAC|2021-03-16|2022-03-15|2021-03-16|2021-02-17|Won|Other|0.0|13887.689999999999|EUR| |No specific Use Case yet|Cross-group object-oriented access
00609000002IvSoAAK|00109000005fvDXAAY|Renew|00509000000V8drAAC|2021-03-27|2022-03-26|2021-04-14|2020-02-25|Won|Alliances|0.0|18297.25|EUR|Partner Sourced - Alliances| |Secured zero tolerance extranet
00609000002J50PAAS|00109000005ftOVAAY|Renew|00509000000V8dSAAS|2021-03-15|2022-03-14|2021-03-15|2021-01-26|Won|Other|0.0|15918.12|EUR| | |Ameliorated responsive moderator
00609000002JYruAAG|00109000005fs1AAAQ|Renew|00509000000V8drAAC|2021-03-01|2022-02-28|2021-03-01|2021-02-17|Lost|Other|0.0|17525.6|EUR| |No specific Use Case yet|Multi-tiered mobile process improvement
00609000002IuEYAA0|00109000005frxtAAA|Renew|00509000000V8dmAAC|2021-03-01|2022-02-28|2021-03-01|2020-12-28|Won|Marketing|0.0|59954.13|EUR|Do not use - Marketing before 2021|No specific Use Case yet|Programmable tangible hub
00609000002JYraAAG|00109000005ftqcAAA|Renew|00509000003zITvAAM|2021-03-03|2022-03-02|2021-03-03|2021-02-17|Won|Other|0.0|46977.55|EUR| |No specific Use Case yet|Self-enabling hybrid definition
00609000002JYpPAAW|00109000005fskPAAQ|Renew|00509000000WaNTAA0|2021-03-06|2022-03-05|2021-03-06|2021-02-17|Won|Alliances|0.0|28619.91|EUR|Partner Sourced - Alliances| |Ameliorated composite middleware
00609000002Iv0iAAC|00109000005frusAAA|Renew|00509000000V8drAAC|2021-04-30|2022-04-29|2021-06-07|2019-08-30|Won|Marketing|0.0|6930.12|EUR|Do not use - Marketing before 2021| |Synergized zero tolerance alliance
00609000002J4zCAAS|00109000005fsIwAAI|Renew|00509000000V8dmAAC|2021-04-01|2022-09-30|2021-04-01|2021-01-26|Won|Other|0.0|46938.810000000005|EUR| |No specific Use Case yet|Organized value-added complexity
00609000002J50QAAS|00109000005fsBmAAI|Renew|00509000000V8dSAAS|2021-04-25|2022-04-24|2021-04-25|2021-01-26|Won|Other|0.0|96963.65|EUR| | |Object-based clear-thinking process improvement
00609000002J517AAC|00109000005fv3CAAQ|Renew|00509000000V8drAAC|2021-04-01|2022-03-31|2021-04-01|2021-01-26|Lost|Other|0.0|0.0|EUR| |No specific Use Case yet|Configurable context-sensitive implementation
00609000007UhM6AAK|00109000005fvDXAAY|Renew|00509000000V8drAAC|2021-04-01|2022-03-31|2021-04-01|2021-04-06|Won|Other|0.0|11203.54|EUR| | |Innovative secondary projection
00609000002J510AAC|00109000005ftcIAAQ|Renew|00509000000V8dSAAS|2021-04-01|2022-03-31|2021-04-01|2021-01-26|Lost|Other|0.0|179148.4|EUR| |One Stop Shop with MongoDB|Distributed zero-defect monitoring
00609000002IurJAAS|00109000005fwTeAAI|Renew|00509000000WaP5AAK|2021-04-01|2022-03-31|2021-04-01|2020-10-07|Won|Marketing|0.0|52836.21|EUR|Do not use - Other Marketing|No specific Use Case yet|Balanced context-sensitive matrix
00609000002IusdAAC|00109000005fxWhAAI|Renew|00509000000WaKkAAK|2021-04-30|2022-04-29|2021-04-30|2020-10-07|Lost|Marketing|11409.27|0.0|EUR|Do not use - Marketing before 2021|Embedded Analytics for Software Companies|Distributed upward-trending infrastructure
00609000002J50TAAS|00109000005fsjiAAA|Renew|00509000000V8drAAC|2021-04-01|2022-03-31|2021-04-01|2021-01-26|Won|Other|0.0|36677.57|EUR| | |Focused next generation productivity
00609000002JYqcAAG|00109000005ft4AAAQ|Renew|00509000000WaKkAAK|2021-04-01|2022-03-31|2021-04-01|2021-02-17|Won|Other|0.0|91956.36|EUR| |Embedded Analytics for Software Companies|Open-source empowering software
00609000002IurHAAS|00109000005g1dpAAA|Renew|00509000000WaNTAA0|2021-04-01|2022-03-31|2021-07-21|2020-09-22|Lost|Alliances|0.0|36120.18|EUR|Partner Sourced - Alliances| |Reduced optimizing solution
00609000002J4yZAAS|00109000005fucKAAQ|Renew|00509000000V8dXAAS|2021-05-01|2022-06-29|2021-05-01|2021-01-26|Won|Other|0.0|58954.479999999996|EUR| | |Synchronized fault-tolerant definition
00609000002JYsiAAG|00109000005ftqiAAA|Renew|00509000000WaKkAAK|2021-05-22|2022-05-21|2021-05-22|2021-02-17|Lost|Alliances|56605.65|0.0|EUR|Partner Sourced - Alliances|Embedded Analytics for Software Companies|Realigned client-driven interface
00609000007VfptAAC|00109000005fzc2AAA|Renew|00509000000WaNTAA0|2021-05-01|2022-04-30|2021-05-01|2021-06-15|Lost|Alliances|44508.03|0.0|EUR|Partner Sourced - Alliances|No specific Use Case yet|Front-line real-time open architecture
00609000002J50XAAS|00109000005fstfAAA|Renew|00509000000V8dXAAS|2021-05-23|2022-05-22|2021-05-23|2021-01-26|Lost|Other|0.0|0.0|EUR| | |Grass-roots 4thgeneration archive
00609000007UWmfAAG|0010900000BxTkoAAF|Renew|00509000000V8drAAC|2021-05-23|2022-05-22|2021-05-23|2021-03-23|Lost|Other|0.0|11573.85|EUR| |Embedded Analytics for Software Companies|Extended optimal definition
00609000002JYt7AAG|00109000005fs2oAAA|Renew|00509000000WaNTAA0|2021-05-04|2022-05-03|2021-05-04|2021-02-17|Lost|Alliances|7512.1900000000005|0.0|EUR|Partner Sourced - Alliances|No specific Use Case yet|Up-sized leadingedge moderator
00609000002JYs9AAG|00109000005fs1JAAQ|Renew|00509000000WaNTAA0|2021-05-18|2022-05-17|2021-05-18|2021-02-17|Lost|Other|0.0|8178.12|EUR| |No specific Use Case yet|Phased motivating benchmark
00609000002JYsdAAG|00109000005fx3HAAQ|Renew|00509000000WaNTAA0|2021-05-11|2022-05-10|2021-05-11|2021-02-17|Won|Alliances|0.0|6073.25|EUR|Partner Sourced - Alliances| |Cross-platform attitude-oriented intranet
00609000002J4ykAAC|00109000005fs1sAAA|Renew|00509000000V8dhAAC|2021-05-01|2022-04-30|2021-05-01|2021-01-26|Lost|Other|0.0|0.0|EUR| |No specific Use Case yet|Reactive discrete open architecture
00609000002IuVeAAK|00109000005fssGAAQ|Renew|00509000000V8dXAAS|2021-05-01|2022-04-30|2021-05-01|2019-11-07|Won|Other|0.0|40906.34|EUR| |No specific Use Case yet|Future-proofed systemic forecast
00609000002J4zZAAS|00109000005ftAfAAI|Renew|00509000000V8dmAAC|2021-06-30|2022-06-29|2021-06-30|2021-01-26|Won|Other|0.0|17388.73|EUR| | |Distributed national implementation
00609000002J4zYAAS|00109000005ftAfAAI|Renew|00509000000V8dmAAC|2021-06-30|2022-06-29|2021-06-30|2021-01-26|Won|Other|0.0|143903.1|EUR| | |Persistent maximized help-desk
00609000002J4xOAAS|00109000005ftKXAAY|Renew|00509000000V8dSAAS|2021-06-28|2022-06-27|2021-06-28|2021-01-26|Won|Other|0.0|95953.26000000001|EUR| | |Function-based high-level protocol
00609000007VfwgAAC|00109000005g107AAA|Renew|00509000000WaNTAA0|2021-06-01|2022-05-31|2021-06-01|2021-06-15|Won|Marketing|7953.48|0.0|EUR|Do not use - Marketing before 2021|No specific Use Case yet|Future-proofed impactful time-frame
00609000002IueUAAS|00109000005ftiyAAA|Renew|00509000000V8drAAC|2021-06-17|2022-06-16|2021-06-27|2019-06-28|Won|Marketing|0.0|72113.91|EUR|Do not use - Marketing before 2021| |Distributed asynchronous product
00609000002JYs4AAG|00109000005fxilAAA|Renew|00509000000WaP5AAK|2021-06-01|2022-05-31|2021-06-01|2021-02-17|Lost|Other|14420.349999999999|0.0|EUR| |No specific Use Case yet|Automated executive budgetary management
0060900000IST91AAH|00109000005frxtAAA|Renew|00509000000V8dmAAC|2021-06-01|2022-05-31|2021-06-01|2022-01-25|Lost|Other|0.0|0.0|EUR| |No specific Use Case yet|Balanced explicit encoding
00609000002J50qAAC|00109000005g01pAAA|Renew|00509000000WaNTAA0|2021-06-02|2022-06-01|2021-06-02|2021-01-26|Won|Alliances|0.0|6507.389999999999|EUR|Partner Sourced - Alliances|No specific Use Case yet|Persevering impactful access
00609000007UmmhAAC|00109000005fxsZAAQ|Renew|00509000000V8dSAAS|2021-06-15|2022-06-14|2021-06-15|2021-04-12|Won|Alliances|0.0|33270.72|EUR|Partner Sourced - Alliances| |Reverse-engineered client-driven pricing structure
00609000002J4zHAAS|00109000005ftr5AAA|Renew|00509000000V8dmAAC|2021-07-01|2022-06-30|2021-07-01|2021-01-26|Won|Other|0.0|186701.46000000002|EUR| | |Customer-focused eco-centric knowledge user
00609000002J4z1AAC|00109000005fuMAAAY|Renew|00509000000V8dcAAC|2021-07-01|2022-06-30|2021-07-01|2021-01-26|Won|Other|0.0|112977.29000000001|EUR| |No specific Use Case yet|Centralized disintermediate flexibility
00609000007VEwDAAW|00109000005fsQTAAY|Renew|00509000000V8dcAAC|2021-07-26|2022-07-25|2021-07-26|2021-05-12|Won|Other|0.0|49287.28|EUR| |No specific Use Case yet|Digitized hybrid moratorium
00609000007UsZZAA0|00109000005ftJ6AAI|Renew|00509000000V8dhAAC|2021-07-01|2021-12-31|2021-07-01|2021-04-19|Lost|Other|0.0|314891.86|EUR| | |Programmable responsive encoding
00609000007VLgiAAG|00109000005furmAAA|Renew|00509000000V8dXAAS|2021-07-01|2021-12-31|2021-07-01|2021-05-24|Won|Other|0.0|21008.35|EUR| |No specific Use Case yet|Customer-focused background Local Area Network
00609000002J4yVAAS|00109000005fsUGAAY|Renew|00509000003zITvAAM|2021-07-15|2022-07-14|2021-07-15|2021-01-26|Won|Other|0.0|108321.6|EUR| | |Total client-driven instruction set
00609000007VvC9AAK|00109000005ft8lAAA|Renew|00509000003zITvAAM|2021-07-01|2021-12-31|2021-07-01|2021-07-06|Won|Alliances|0.0|52631.76|EUR|Partner Sourced - Alliances|Banking Monitoring|Enhanced tertiary portal
00609000002J50SAAS|00109000005g01pAAA|Renew|00509000000V8dSAAS|2021-07-15|2022-07-14|2021-07-15|2021-01-26|Won|Other|0.0|78921.48|EUR| |No specific Use Case yet|Progressive needs-based open system
00609000002J50OAAS|00109000005fsIbAAI|Renew|00509000003zITvAAM|2021-07-01|2022-06-30|2021-07-01|2021-01-26|Won|Other|0.0|54356.54|EUR| |No specific Use Case yet|User-friendly next generation encoding
00609000002JYtDAAW|00109000005fvMSAAY|Renew|00509000000WaKkAAK|2021-07-01|2022-06-30|2021-07-01|2021-02-17|Won|Other|0.0|28759.510000000002|EUR| |Embedded Analytics for Software Companies|Reverse-engineered systematic project
00609000007VfrLAAS|00109000005fzc2AAA|Renew|00509000000WaNTAA0|2021-08-01|2022-07-31|2021-08-01|2021-06-15|Lost|Alliances|98652.63|0.0|EUR|Partner Sourced - Alliances|No specific Use Case yet|Integrated bottom-line customer loyalty
00609000002J4z0AAC|00109000005frxUAAQ|Renew|00509000000V8dcAAC|2021-08-01|2022-07-31|2021-08-01|2021-01-26|Won|Other|0.0|410906.4|EUR| |No specific Use Case yet|Inverse solution-oriented database
00609000002JYq8AAG|00109000005fs5LAAQ|Renew|00509000000V8drAAC|2021-08-01|2022-07-31|2021-08-01|2021-02-17|Lost|Alliances|0.0|21294.22|EUR|Partner Sourced - Alliances| |Integrated grid-enabled toolset
00609000007VfySAAS|00109000005ftbbAAA|Renew|00509000003zITvAAM|2021-08-15|2022-08-14|2021-08-15|2021-06-15|Won|Other|0.0|32849.17|EUR| |Embedded Analytics for Software Companies|Mandatory bi-directional open system
0065q000002J246AAC|00109000005ftctAAA|Renew|00509000000V8drAAC|2021-09-01|2022-09-01|2021-09-01|2022-06-21|Lost|Other|0.0|19311.42|EUR| | |Diverse mission-critical orchestration
00609000002JYtMAAW|00109000005fu9JAAQ|Renew|00509000000WaNTAA0|2021-09-01|2022-08-31|2021-09-01|2021-02-17|Lost|Alliances|0.0|10049.279999999999|EUR|Partner Sourced - Alliances| |Function-based global process improvement
00609000002JYtbAAG|00109000005fwh9AAA|Renew|00509000000V8dmAAC|2021-09-20|2022-09-19|2021-09-20|2021-02-17|Won|Other|0.0|22388.64|EUR| |Embedded Analytics for Software Companies|Focused fault-tolerant task-force
00609000002J4zJAAS|00109000005fsnpAAA|Renew|00509000000V8dcAAC|2021-09-23|2022-09-22|2021-09-23|2021-01-26|Won|Other|0.0|26075.18|EUR| |No specific Use Case yet|Organic intermediate framework
00609000002JYptAAG|00109000005fvB2AAI|Renew|00509000000V8drAAC|2021-09-01|2022-08-31|2021-09-01|2021-02-17|Lost|Other|0.0|132540.87|EUR| | |Realigned incremental approach
00609000002JYsOAAW|00109000005fy38AAA|Renew|00509000000V8dmAAC|2021-09-01|2022-08-31|2021-09-01|2021-02-17|Won|Other|0.0|53696.72|EUR| | |Triple-buffered non-volatile ability
00609000002JYpFAAW|00109000005fzynAAA|Renew|00509000000WaMQAA0|2021-09-01|2022-08-31|2021-09-01|2021-02-17|Lost|Other|14107.89|0.0|EUR| |No specific Use Case yet|Switchable content-based interface
00609000002J50hAAC|00109000005fspBAAQ|Renew|00509000000V8dXAAS|2021-09-15|2022-09-14|2021-09-15|2021-01-26|Won|Other|0.0|66358.75|EUR| | |Business-focused systemic alliance
00609000002JYr6AAG|00109000005fyr8AAA|Renew|00509000000WaP5AAK|2021-09-01|2022-08-31|2021-09-01|2021-02-17|Lost|Other|0.0|8250.39|EUR| | |Operative asymmetric projection
00609000002JYqrAAG|00109000005fwCxAAI|Renew|00509000000V8drAAC|2021-09-21|2022-09-20|2021-09-21|2021-02-17|Won|Other|0.0|28216.3|EUR| |Embedded Analytics for Software Companies|Function-based motivating toolset
00609000002J50gAAC|00109000005fsXTAAY|Renew|00509000000V8drAAC|2021-09-12|2022-09-11|2021-09-12|2021-01-26|Lost|Other|0.0|47775.85|EUR| |No specific Use Case yet|Ergonomic dedicated orchestration
00609000002J50sAAC|00109000005fuAWAAY|Renew|00509000000V8drAAC|2021-09-29|2021-12-28|2021-09-29|2021-01-26|Lost|Other|12426.23|0.0|EUR| |No specific Use Case yet|Customizable disintermediate software
00609000002JYqwAAG|00109000005fwDkAAI|Renew|00509000000WaKkAAK|2021-09-09|2022-09-08|2021-09-09|2021-02-17|Lost|Other|0.0|38560.82|EUR| |Embedded Analytics for Software Companies|Realigned web-enabled budgetary management
00609000002JDQfAAO|00109000005fznPAAQ|Renew|00509000000WaPtAAK|2021-09-23|2022-09-22|2021-09-23|2021-02-02|Won|Other|0.0|24135.26|USD| |Embed - Data Portal for suppliers, clients, members|Up-sized dedicated secured line
00609000002J50GAAS|00109000005fsjiAAA|Renew|00509000000V8drAAC|2021-10-26|2022-10-25|2021-10-26|2021-01-26|Lost|Other|0.0|65210.02|EUR| | |Reactive mobile hardware
00609000002J50eAAC|00109000005fvFZAAY|Renew|00509000000V8dmAAC|2021-10-01|2022-09-30|2021-10-01|2021-01-26|Won|Other|0.0|70169.04|EUR| |Embedded Analytics for Software Companies|Multi-layered logistical product
00609000002JDQMAA4|00109000005fxoTAAQ|Renew|00509000000WaPtAAK|2021-10-01|2021-12-31|2021-10-01|2021-02-02|Won|Other|0.0|4973.1900000000005|USD| |Embedded Analytics for Software Companies|Versatile fresh-thinking framework
00609000002J4zBAAS|00109000005ftzjAAA|Renew|00509000000V8dmAAC|2021-10-21|2022-10-20|2021-10-21|2021-01-26|Won|Other|0.0|23567.06|EUR| |No specific Use Case yet|Triple-buffered multimedia algorithm
00609000002J4zDAAS|00109000005fvEbAAI|Renew|00509000000V8drAAC|2021-10-01|2022-09-30|2021-10-01|2021-01-26|Lost|Other|74377.74|0.0|EUR| |No specific Use Case yet|Down-sized 4thgeneration info-mediaries
